SpecimenCode,Subfamily,Genus,SpeciesGroup,Species,Author,Date,LifeStageSex,Medium,SpecimenNotes,DNANotes,LocatedAt,OwnedBy,TypeStatus,DeterminedBy,DateDetermined,CollectionCode,CollectedBy,DateCollectedStart,DateCollectedEnd,Method,Habitat,Microhabitat,CollectionNotes,LocalityName,LocalityNotes,Adm2,Adm1,Country,Elevation (m),LocLatitude,LocLongitude,LatLonMaxError,BiogeographicRegion,ElevationMaxError,Blank,dd,mm,yy,day range (0 = no range
,Formicinae,Polyergus,,mexicanus,Forel,1899,w,pin,,,KWG Collection,,,KWG,,KWG170712-01,KWG,20170712,20170712,hand,Pine-oak woodland,stray,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,w,pin,,,KWG Collection,,,KWG,,KWG170712-02,KWG,20170712,20170712,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,w,pin,,,KWG Collection,,,KWG,,KWG170712-02,KWG,20170712,20170712,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,w,pin,,,KWG Collection,,,KWG,,KWG170712-02,KWG,20170712,20170712,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,w,pin,,,KWG Collection,,,KWG,,KWG170712-02,KWG,20170712,20170712,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Formicinae,Camponotus,,cf. semitestaceus,,,2w,pin,,,KWG Collection,,,KWG,,KWG170712-03,KWG,20170712,20170712,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,barbatus,Smith,1858,w,pin,,,KWG Collection,,,KWG,,KWG170712-04,KWG,20170712,20170712,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,barbatus,Smith,1858,w,pin,,,KWG Collection,,,KWG,,KWG170712-04,KWG,20170712,20170712,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,barbatus,Smith,1858,w,pin,,,KWG Collection,,,KWG,,KWG170712-04,KWG,20170712,20170712,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Dorylinae,Syscia,,augustae,(Wheeler),1902,w,pin,,,KWG Collection,,,KWG,,KWG170714-01,KWG,20170714,20170714,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Crematogaster,,vermiculata,Emery,1895,w,pin,,,KWG Collection,,,KWG,,KWG170714-02,KWG,20170714,20170714,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Crematogaster,,vermiculata,Emery,1895,w,pin,,,KWG Collection,,,KWG,,KWG170714-02,KWG,20170714,20170714,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Crematogaster,,vermiculata,Emery,1895,w,pin,,,KWG Collection,,,KWG,,KWG170714-02,KWG,20170714,20170714,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Crematogaster,,vermiculata,Emery,1895,w,pin,,,KWG Collection,,,KWG,,KWG170714-02,KWG,20170714,20170714,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,huachucanus,Wheeler,1914,w,pin,,,KWG Collection,,,KWG,,KWG170714-03,KWG,20170714,20170714,hand,Pine-oak woodland,exposed soil,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,huachucanus,Wheeler,1914,w,pin,,,KWG Collection,,,KWG,,KWG170714-03,KWG,20170714,20170714,hand,Pine-oak woodland,exposed soil,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,huachucanus,Wheeler,1914,w,pin,,,KWG Collection,,,KWG,,KWG170714-03,KWG,20170714,20170714,hand,Pine-oak woodland,exposed soil,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,huachucanus,Wheeler,1914,w,pin,,,KWG Collection,,,KWG,,KWG170714-03,KWG,20170714,20170714,hand,Pine-oak woodland,exposed soil,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Formicinae,Myrmecocystus,,mendax,Wheeler,1908,w,pin,,,KWG Collection,,,KWG,,KWG170714-04,KWG,20170714,20170714,hand,Pine-oak woodland,exposed soil,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Formicinae,Myrmecocystus,,mendax,Wheeler,1908,w,pin,,,KWG Collection,,,KWG,,KWG170714-04,KWG,20170714,20170714,hand,Pine-oak woodland,exposed soil,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Formicinae,Myrmecocystus,,mendax,Wheeler,1908,w,pin,,,KWG Collection,,,KWG,,KWG170714-04,KWG,20170714,20170714,hand,Pine-oak woodland,exposed soil,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Dorylinae,Neivamyrmex,,nigrescens,(Cresson),1872,2w,pin,,,KWG Collection,,,KWG,,KWG170714-05,KWG,20170714,20170714,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Dorylinae,Neivamyrmex,,nigrescens,(Cresson),1872,2w,pin,,,KWG Collection,,,KWG,,KWG170714-05,KWG,20170714,20170714,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Dorylinae,Neivamyrmex,,nigrescens,(Cresson),1872,w,pin,,,KWG Collection,,,KWG,,KWG170714-05,KWG,20170714,20170714,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Dorylinae,Neivamyrmex,,nigrescens,(Cresson),1872,2w,pin,,,KWG Collection,,,KWG,,KWG170714-05,KWG,20170714,20170714,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Monomorium,,ergatogyna,Wheeler,1904,w,pin,,,KWG Collection,,,KWG,,KWG170714-06,KWG,20170714,20170714,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Solenopsis,,cf. molesta,,,w,pin,,,KWG Collection,,,KWG,,KWG170714-07,KWG,20170714,20170714,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Solenopsis,,cf. molesta,,,w,pin,,,KWG Collection,,,KWG,,KWG170714-07,KWG,20170714,20170714,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Dorylinae,Neivamyrmex?,,undet.,,,m,pin,,,KWG Collection,,,KWG,,KWG170714-08,KWG,20170714,20170714,black light,Pine-oak woodland,,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Dorylinae,Neivamyrmex?,,undet.,,,m,pin,,,KWG Collection,,,KWG,,KWG170714-09,KWG,20170714,20170714,black light,Pine-oak woodland,,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Formicinae,Lasius,,latipes,(Walsh),1863,dQ,pin,,,KWG Collection,,,KWG,,KWG170714-10,KWG,20170714,20170714,black light,Pine-oak woodland,,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Formicinae,Lasius,,undet.,,,aQ,pin,,,KWG Collection,,,KWG,,KWG170714-11,KWG,20170714,20170714,black light,Pine-oak woodland,,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Novomessor,,cockerelli,(Andre),1893,aQ,pin,,,KWG Collection,,,KWG,,KWG170714-12,KWG,20170714,20170714,black light,Pine-oak woodland,,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Crematogaster,,undet.,,,aQ,pin,,,KWG Collection,,,KWG,,KWG170714-13,KWG,20170714,20170714,black light,Pine-oak woodland,,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Formicinae,,,undet.,,,m,pin,,,KWG Collection,,,KWG,,KWG170714-14,KWG,20170714,20170714,black light,Pine-oak woodland,,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Formicinae,,,undet.,,,m,pin,,,KWG Collection,,,KWG,,KWG170714-15,KWG,20170714,20170714,black light,Pine-oak woodland,,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,dQ,pin,,,KWG Collection,,,KWG,,KWG170715-01,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-01,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-01,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-01,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-01,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-01,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-01,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-01,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-01,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,dQ,pin,,,KWG Collection,,,KWG,,KWG170715-02,KWG,20170715,20170715,hand,Pine-oak woodland,stray on trail,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,m,pin,,,KWG Collection,,,KWG,,KWG170715-03,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,m,pin,,,KWG Collection,,,KWG,,KWG170715-03,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-03,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-03,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-03,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-03,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-03,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-03,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-03,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-03,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-03,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-03,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG170715-03,KWG,20170715,20170715,hand,Pine-oak woodland,under stone,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,undet.,,,dQ,pin,,,KWG Collection,,,KWG,,KWG170715-04,KWG,20170715,20170715,hand,Pine-oak woodland,stray on trail,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Formicinae,Myrmecocystus,,mendax,Wheeler,1908,w,pin,,,KWG Collection,,,KWG,,KWG170715-05,KWG,20170715,20170715,hand,Pine-oak woodland,exposed soil,,South Western Research Station (SWRS),,Cochise County,Arizona,USA,1665,31.8839,-109.2061,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,californicus,(Buckley),1867,w,pin,,,KWG personal collection,,,KWG,,KWG170807-01,KWG,20170807,20170807,hand,oak-scrub,exposed soil,,Stoney Point,,Los Angeles County,California,USA,342,34.2737,-118.5974,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,californicus,(Buckley),1867,w,pin,,,KWG personal collection,,,KWG,,KWG170807-01,KWG,20170807,20170807,hand,oak-scrub,exposed soil,,Stoney Point,,Los Angeles County,California,USA,342,34.2737,-118.5974,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,maricopa,Wheeler,1914,w,pin,,,KWG Collection,,,KWG,,KWG170809-01,KWG,20170809,20170809,hand,Pine-manzanita-oak woodland,exposed soil,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,maricopa,Wheeler,1914,w,pin,,,KWG Collection,,,KWG,,KWG170809-01,KWG,20170809,20170809,hand,Pine-manzanita-oak woodland,exposed soil,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Dolichoderinae,Dorymyrmex,,bicolor,Wheeler,1906,2w,pin,,,KWG Collection,,,KWG,,KWG170809-02,KWG,20170809,20170809,hand,Pine-manzanita-oak woodland,exposed soil,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Dolichoderinae,Dorymyrmex,,bicolor,Wheeler,1906,w,pin,,,KWG Collection,,,KWG,,KWG170809-02,KWG,20170809,20170809,hand,Pine-manzanita-oak woodland,exposed soil,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Dolichoderinae,Dorymyrmex,,bicolor,Wheeler,1906,w,pin,,,KWG Collection,,,KWG,,KWG170809-02,KWG,20170809,20170809,hand,Pine-manzanita-oak woodland,exposed soil,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,w,pin,,,KWG Collection,,,KWG,,KWG170809-04,KWG,20170809,20170809,hand,Pine-manzanita-oak woodland,under stone,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,w,pin,,,KWG Collection,,,KWG,,KWG170809-04,KWG,20170809,20170809,hand,Pine-manzanita-oak woodland,under stone,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,w,pin,,,KWG Collection,,,KWG,,KWG170809-04,KWG,20170809,20170809,hand,Pine-manzanita-oak woodland,under stone,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,w,pin,,,KWG Collection,,,KWG,,KWG170809-04,KWG,20170809,20170809,hand,Pine-manzanita-oak woodland,under stone,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,w,pin,,,KWG Collection,,,KWG,,KWG170809-05,KWG,20170809,20170809,hand,Pine-manzanita-oak woodland,found in topsoil directly under stone in a nest of T. arizonensis (KWG170809-04),,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,m,pin,,,KWG Collection,,,KWG,,KWG170812-02,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,found in topsoil directly under stone in a nest of T. arizonensis,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,w,pin,,,KWG Collection,,,KWG,,KWG170812-02,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,found in topsoil directly under stone in a nest of T. arizonensis,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,w,pin,,,KWG Collection,,,KWG,,KWG170812-02,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,found in topsoil directly under stone in a nest of T. arizonensis,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,w,pin,,,KWG Collection,,,KWG,,KWG170812-02,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,found in topsoil directly under stone in a nest of T. arizonensis,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,w,pin,,,KWG Collection,,,KWG,,KWG170812-02,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,found in topsoil directly under stone in a nest of T. arizonensis,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Ponerinae,Hypoponera,,undet.,,,dQ,pin,,,KWG Collection,,,KWG,,KWG170812-05,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,under stone,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,w,pin,,,KWG Collection,,,KWG,,KWG170812-06,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,under stone,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,w,pin,,,KWG Collection,,,KWG,,KWG170812-06,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,under stone,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,w,pin,,,KWG Collection,,,KWG,,KWG170812-06,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,under stone,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,w,pin,,,KWG Collection,,,KWG,,KWG170812-06,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,under stone,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,m,pin,,,KWG Collection,,,KWG,,KWG170812-07,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,found under stone in a nest of T. arizonensis (KWG170812-06),found congregation of males and workers about 15 cm down into nest. Observed a trail of S. arizonica workers entering a larger cavity along with T. arizonensis. No interactions apparent. ,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,m,pin,,,KWG Collection,,,KWG,,KWG170812-07,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,found under stone in a nest of T. arizonensis (KWG170812-06),found congregation of males and workers about 15 cm down into nest. Observed a trail of S. arizonica workers entering a larger cavity along with T. arizonensis. No interactions apparent. ,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,w,pin,,,KWG Collection,,,KWG,,KWG170812-07,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,found under stone in a nest of T. arizonensis (KWG170812-06),found congregation of males and workers about 15 cm down into nest. Observed a trail of S. arizonica workers entering a larger cavity along with T. arizonensis. No interactions apparent. ,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,w,pin,,,KWG Collection,,,KWG,,KWG170812-07,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,found under stone in a nest of T. arizonensis (KWG170812-06),found congregation of males and workers about 15 cm down into nest. Observed a trail of S. arizonica workers entering a larger cavity along with T. arizonensis. No interactions apparent. ,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,w,pin,,,KWG Collection,,,KWG,,KWG170812-07,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,found under stone in a nest of T. arizonensis (KWG170812-06),found congregation of males and workers about 15 cm down into nest. Observed a trail of S. arizonica workers entering a larger cavity along with T. arizonensis. No interactions apparent. ,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
